Text,sentiment polarity,sentiment subjectivity,tweet ID
"Years ago, #WVUFootball
HC Jim Carlen got #WVU (no conf,10-1) in 2nd Peach Bowl (11 bowls, 129 schools) 
 Beat AC… ",0.0,0.0,1067538897469607941
"Like it if you believe happiness is making your kids happy!

#OwnTheStands. #regam. #WVU. #Love. #College. ",0.7333333333333334,0.6,1067538846986981378
"RT : 
New article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan…",0.26633522727272724,0.45454545454545453,1067538662244659201
#WVU football bowl projections at the end of the regular season.... ,0.0,0.07692307692307693,1067538559014330368
"RT @mr_ayybann: Parents have yelled at me, coaches call me names, players want to hit me but I WILL NOT allow you to ruin your life for a f…",0.0,0.0,1067537715112157190
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067535635785887746
RT : #WVU head coach Bob Huggins said Beetle Bolden practiced yesterday and will play against Rider tomorrow. Wesley Harris wil…,0.0,0.0,1067535286538780672
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067534944761716736
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067534873643110400
"Artists Of Then, Now &amp; Forever   Forever Country  &amp; The Making of Foreve...  via … ",0.0,0.0,1067533976099803136
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067533954331361283
"RT : 
New article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan…",0.26633522727272724,0.45454545454545453,1067533715805544454
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067533518610329606
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067533172651503616
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067533172269813761
"Though I never went to Law School, David Hardesty signed my first #WVU diploma so I will always respect what he did… ",0.25,0.3333333333333333,1067532316417974277
"There was chance after chance for #WVU to play in Dallas on Saturday. Instead, the Mountaineers are sitting at home… ",0.0,0.0,1067531989790674950
RT @rivalskeenan: #WVU quarterback Will Grier has thrown 20 touchdowns against two interceptions on balls thrown over 20 yards this year. H…,0.0,0.0,1067531644452646912
"RT @bigjax3211: Just back from #WVU interviews. Beetle Bolden and Wes Harris will play against Rider on Wednesday, according to Bob Huggins…",0.0,0.0,1067531568619626496
"RT : Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ",0.0,0.0,1067531360682876928
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067530685378949120
"RT : Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ",0.0,0.0,1067530431401205761
RT @rivalskeenan: #WVU head coach Bob Huggins said that James Bolden practiced yesterday and will play against Rider tomorrow. Forward Wesl…,0.0,0.0,1067529925249433601
#WVU quarterback Will Grier has thrown 20 touchdowns against two interceptions on balls thrown over 20 yards this y… ,0.0,0.0,1067529430153773056
"RT @spikeyeezy: “Tito’s &amp; Tacos” every Tuesday at  

#TacoTuesday #WVU #goodeats ",0.0,0.0,1067528474460590082
RT : Senior highlights of #WVU commit Winston Wright will definitely leave you impressed.... ,0.5,0.75,1067528417388695552
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067528177688502272
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067528123351277568
"Just back from #WVU interviews. Beetle Bolden and Wes Harris will play against Rider on Wednesday, according to Bob… ",0.0,0.0,1067527956652851200
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067527752545378304
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067527376618307585
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067527056383242243
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067526264205074432
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067525684510289921
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067524264658694144
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067524137663557634
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067523796041678848
"RT @mr_ayybann: Parents have yelled at me, coaches call me names, players want to hit me but I WILL NOT allow you to ruin your life for a f…",0.0,0.0,1067523790995943426
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067523723366928384
Senior highlights of #WVU commit Winston Wright will definitely leave you impressed.... ,0.5,0.75,1067523456390983680
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067522044928163840
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067521367657066497
#WVU students go see these shows. Lopez is so good! ,0.875,0.6000000000000001,1067520481895620614
RT @rivalskeenan: #WVU head coach Bob Huggins said that James Bolden practiced yesterday and will play against Rider tomorrow. Forward Wesl…,0.0,0.0,1067519099591434242
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067519044184625152
Classic Cutz Barbershop  219 Wall Street Morgantown Wv #classiccutzmorgantown #wv #westvirginia #wvu keenjoeel0920… ,0.16666666666666666,0.16666666666666666,1067518698607517697
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067518521704415232
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067518049937436677
RT : You have to know you're not going to get these calls from Big 12 officiating crews. #WVU ,0.0,0.1,1067517019728285696
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067516620132765696
"RT @spikeyeezy: “Tito’s &amp; Tacos” every Tuesday at  

#TacoTuesday #WVU #goodeats ",0.0,0.0,1067516477279019009
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067516329610158080
"RT : Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ",0.0,0.0,1067516233698947072
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067516232079994880
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067516151163486210
"RT : Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, program is…",0.0,0.06666666666666667,1067516114954002433
"#WVU head coach Bob Huggins talks about Rider, who his team plays at 6:30 p.m. Wednesday at the Coliseum ",0.0,0.0,1067515886267969537
Help us on #GivingTuesday with our fight against cancer. Please consider supporting  and the Norma Mae H… ,0.25,0.25,1067515840206127105
"Dana Holgorsen’s 1st 4 years at #WVU

28-23 (.549)

Holgorsen’s last 4 years at #WVU

33-17 (.660)

Be patient, pro… ",0.0,0.06666666666666667,1067515737802268673
To the boy in the cabellas sweatshirt waiting for the PRT this morning that smiled at me. Hit me up. #wvu,0.6,0.2,1067515457828204545
"RT @spikeyeezy: “Tito’s &amp; Tacos” every Tuesday at  

#TacoTuesday #WVU #goodeats ",0.0,0.0,1067514832398753793
#WVU forward Lamont West talks about the energy Emmitt Matthews Jr. has provided off the bench ,0.0,0.0,1067514482610642944
#WVU head coach Bob Huggins said Beetle Bolden and Wesley Harris will play against Rider tomorrow,0.0,0.0,1067513299170934784
"“Tito’s &amp; Tacos” every Tuesday at  

#TacoTuesday #WVU #goodeats ",0.0,0.0,1067512805660782592
#WVU head coach Bob Huggins said that James Bolden practiced yesterday and will play against Rider tomorrow. Forwar… ,0.0,0.0,1067512003667914752
Jordan McCabe talks about #WVU limiting turnovers the last two games ,0.0,0.06666666666666667,1067511840048128000
#WVU head coach Bob Huggins said Beetle Bolden practiced yesterday and will play against Rider tomorrow. Wesley Harris will also return,0.0,0.0,1067511680190558208
#WVU #Mountaineers Black Navy Blue Sport Sunglasses Gift ,-0.08333333333333333,0.26666666666666666,1067510904835723266
West Virginia - Giant #Beer Mug | #WVU #Mountaineers 25 oz. Elite Tankard Mug ,0.0,1.0,1067508687852441601
"RT : #CFB Total QBR week 14

Kyler Murray #Sooners 96.1
Tua Tagovailoa #Bama 95.9
Jake Fromm #UGA 86.1
Dwayne Haskins #OhioSta…",0.0,0.75,1067508628964306944
#WVU fact guide for the ongoing coaching carousel (VIP).... ,0.0,0.0,1067508360961056768
"RT @weekley: West Virginia was in contention for the Big 12 championship most of the season, but fell short after last Friday's loss to the…",0.125,0.24166666666666664,1067506107734786049
RT @rivalskeenan: Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. ,0.0,0.0,1067505217338519552
"RT @jacobbogage: A year ago today: one of the biggest #allmets commitments in the class of 2018.  to #WVU

",0.0,0.0,1067503180202807296
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067503009939288064
"RT @jacobbogage: A year ago today: one of the biggest #allmets commitments in the class of 2018.  to #WVU

",0.0,0.0,1067502677901361152
"RT : Also, our #WVUFootball season recap show will likely drop sometime in the coming weeks before the bowl game. We will a…",-0.2,0.7,1067502671769321473
"Also, our #WVUFootball season recap show will likely drop sometime in the coming weeks before the bowl game. We wil… ",-0.2,0.7,1067502553376657411
RT @rivalskeenan: Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. ,0.0,0.0,1067502158382272513
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067502155458887680
"Career without student loan debt!
#WestVirginia #Apprenticeship #Careers #WVU #Jobs ",0.0,0.0,1067502104510631936
"Sh*t the Bed 12/10 #Hot #Sauce - Imported from #Australia 8oz bottle 
 #morgantown #wvu",0.25,0.8500000000000001,1067502090153586688
"RT : Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ",0.0,0.0,1067502032674795520
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067501814893998081
How did #WVU's offense do against opponents in comparison to other teams? A game-by-game breakdown (VIP).... ,-0.125,0.375,1067500809758228480
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067500346694660096
"You had the questions, I hand delivered the answers in the weekly  Q&amp;A Mailbag touching on a lot of… ",0.5,0.5,1067500186140884992
RT @meadoz: Since 1909 #WVU is 662-437-41 all time (58%). Dana Holgerson is 61-40 (60%). Without Dana WVU is 601-397-41 (57.8%). Without hi…,0.0,0.0,1067499796519358466
RT @rivalskeenan: Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. ,0.0,0.0,1067499612129370113
"RT : Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ",0.0,0.0,1067498958258360321
"RT @weekley: West Virginia was in contention for the Big 12 championship most of the season, but fell short after last Friday's loss to the…",0.125,0.24166666666666664,1067497412275724295
"RT @weekley: West Virginia was in contention for the Big 12 championship most of the season, but fell short after last Friday's loss to the…",0.125,0.24166666666666664,1067497399730520064
"RT @weekley: West Virginia was in contention for the Big 12 championship most of the season, but fell short after last Friday's loss to the…",0.125,0.24166666666666664,1067497382303186945
"RT @weekley: West Virginia was in contention for the Big 12 championship most of the season, but fell short after last Friday's loss to the…",0.125,0.24166666666666664,1067497369053396993
"West Virginia was in contention for the Big 12 championship most of the season, but fell short after last Friday's… ",0.125,0.24166666666666664,1067497295653076993
RT @rivalskeenan: Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. ,0.0,0.0,1067497158604177409
RT : Aerial photos courtesy of  showing the progress to The Aquatic and Track Center at Mylan Park @wvuswimdive @…,-0.1,0.1,1067496794853130241
RT : Aerial photos courtesy of  showing the progress to The Aquatic and Track Center at Mylan Park @wvuswimdive @…,-0.1,0.1,1067496752054439936
Freshman point guard Jordan McCabe out here getting up shots for #WVU before practice. ,0.0,0.0,1067494676826112000
" A nonbiased ranking:
#Alabama
#Clemson
#NotreDame
#UCF
#Georgia
#Oklahoma
#OSU
#Michigan
#Texas… ",0.0,0.0,1067494165750124544
RT : #WVU football bowl projections at the end of the regular season.... ,0.0,0.07692307692307693,1067493383734784001
#WVU football bowl projections at the end of the regular season.... ,0.0,0.07692307692307693,1067493261260972033
When your class of 8th graders start singing along to country roads! #AllTheFeels #ProudTeacher #HailWV… ,0.0,0.0,1067493164792057861
"RT : Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ",0.0,0.0,1067492803784163333
"RT : VIP Exclusive via @mikecasazza -  on  at #WVU, what he's heard about other schools' interest…",-0.125,0.375,1067492704370786304
"RT : VIP Exclusive via @mikecasazza -  on  at #WVU, what he's heard about other schools' interest…",-0.125,0.375,1067490664663912448
"RT : Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ",0.0,0.0,1067490477870592000
"RT @bhertzel: Two decades ago today, Marc Bulger and Mountaineers laid an avalanche of points on Backyard Brawlrival Pitt. #wvu #BGN ",0.0,0.0,1067490326720466944
"RT : Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ",0.0,0.0,1067490085199855622
"Rumors are out there, but don’t believe them. Holgorsen will continue to build #WVU football ",0.0,0.0,1067490024424394752
"RT : Over the last three days, I've spoken with members of #WVU coaching staff, athletics dept and others in the industry. No…",0.0,0.06666666666666667,1067489827489267713
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067489230631378947
"RT : Over the last three days, I've spoken with members of #WVU coaching staff, athletics dept and others in the industry. No…",0.0,0.06666666666666667,1067488858386956290
"Over the last three days, I've spoken with members of #WVU coaching staff, athletics dept and others in the industr… ",0.0,0.06666666666666667,1067488629080100865
RT : My colleague @bigahickey provides the most exciting bowl possibilities for #WVU —plus a few that are uninspiring. ,0.20000000000000004,0.46666666666666673,1067487108993028097
"RT @mr_ayybann: Parents have yelled at me, coaches call me names, players want to hit me but I WILL NOT allow you to ruin your life for a f…",0.0,0.0,1067485797497090048
"VIP Exclusive via @mikecasazza -  on  at #WVU, what he's heard about other schools' intere… ",-0.125,0.375,1067485708745498624
RT : Please consider making a donation to our chapters scholarship fund for #GivingTuresday - Our scholarship helps to send…,0.0,0.0,1067485272831680512
Over the first three games #WVU Senior Esa Ahmad had 15 turnovers. In the two games since that number has dipped to… ,0.25,0.3333333333333333,1067484600958631936
Forever Game Day!  On this date in 1919 (99 years ago!)  had a very Happy Thankgiving after hosting Was… ,0.1875,0.7,1067484582193225728
"RT @mr_ayybann: Parents have yelled at me, coaches call me names, players want to hit me but I WILL NOT allow you to ruin your life for a f…",0.0,0.0,1067484271881986050
#WVU fans you know what to do. Ryder is on the basketball schedule soon. ,0.0,0.0,1067484249052389381
"RT @mr_ayybann: Parents have yelled at me, coaches call me names, players want to hit me but I WILL NOT allow you to ruin your life for a f…",0.0,0.0,1067483781249028096
"RT : The Annual #WVU SAF Christmas Tree sale is going on this week. Deadline to place your order is Sunday Dec. 2, 2019 at 5pm.…",0.0,0.0,1067481842188734465
"Parents have yelled at me, coaches call me names, players want to hit me but I WILL NOT allow you to ruin your life… ",0.0,0.0,1067481143199612929
RT : Is being on tinder considered setting your standards low? #Wvu,0.0,0.3,1067478648809230336
"David Hardesty is a great West Virginian, was a great President of the University and is a role model for all who l… ",0.8,0.75,1067478227235434496
"Join the  Thursday, Nov. 29 at 2 p.m. in the  Ballrooms for the Women's and Gender Studies Fa… ",0.0,0.0,1067477906371170304
Same thing I say when people discuss #Marshall as a #WVU rival. ,0.0,0.125,1067477577084952576
Over the first three games #WVU Senior Esa Ahmad had 15 turnovers. In the two games since that number has dipped to… ,0.25,0.3333333333333333,1067476871774912513
OFFER EXTENDED! Sign up for a new annual subscription to  and get a $99 gift card to the store for y… ,0.13636363636363635,0.45454545454545453,1067476658511388672
RT @rivalskeenan: Some updates of note for #WVU  ($),0.0,0.0,1067476414042185728
"A year ago today: one of the biggest #allmets commitments in the class of 2018.  to #WVU

",0.0,0.0,1067476110210998272
The PRT is running on a normal schedule (Tue Nov 27 12:48:49 2018). #wvuprt #wvu #prt,0.15,0.6499999999999999,1067475649818968066
"RT : On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Cancer…",-0.4,0.7,1067475270909812738
RT : Time is running out on our best deal! Sign up for an annual subscription to  and get a FREE $99 gift car…,0.7,0.55,1067474979241873408
"RT : Travel through computer science adventures during the 's Center for Gravitational Waves and Cosmology, @wvus…",-0.1,0.1,1067474915794784257
"I figured it out, the #CFP is bigoted against the Blue side of the spectrum: #WVU, #Michigan. Red: #Bama, #OU, #UGA… ",0.0,0.05,1067474597447172096
West Virginia #Mountaineers WVU Black Fashion Sunglasses #WVU ,-0.16666666666666666,0.43333333333333335,1067474414118346753
Travel through computer science adventures during the 's Center for Gravitational Waves and Cosmolo… ,-0.1,0.1,1067474383915155456
Time is running out on our best deal! Sign up for an annual subscription to  and get a FREE $99 gift… ,0.7,0.55,1067473867889876993
"Elite Pint Glasses, Coasters &amp; Bottle Opener Set | #WVU #Mountaineers #Beer Drinkers Gift Set ",0.0,0.0,1067471892133625856
RT : Thank you to all the seniors &amp; every #Mountaineer  this year! Although the season obviously didn’t go the…,0.0,0.5,1067471583256748032
"RT : A quarterback i’ll tell my grandkids about.. Thank you for the memories @willgrier_ #ForeverAMountaineer #WVU 

(Photos: @…",0.0,0.0,1067470821600518144
The PRT is down between Beechurst station and Engineering station (Tue Nov 27 12:27:00 2018). #wvuprt #wvu #prt,-0.15555555555555559,0.2888888888888889,1067470618805841920
"RT : Congratulations, President Hardesty! We have been so lucky to have you with us. Thank you for your service and leadership -…",0.3333333333333333,0.8333333333333334,1067469457616969728
"Congratulations, President Hardesty! We have been so lucky to have you with us. Thank you for your service and lead… ",0.3333333333333333,0.8333333333333334,1067468779536506880
RT : How did former #WVU stars fare in the NFL this week?  breaks it all down player by player in Mountaineer…,-0.07777777777777779,0.14444444444444446,1067467907070873600
Love everything about this! Thank you for all that you have done for #WVU #legacy @wvulaw ,0.625,0.6,1067465233919205376
Reversible Couch Cover - #WVU Team Sofa Slipcover Set / Furniture Protector -  #Mountaineers ,0.0,0.0,1067464358979084288
Former high school commit discussing options with #WVU after impressive JUCO campaign (VIP).... ,0.38666666666666666,0.5133333333333333,1067463066181353473
Time is running out on our best deal! Sign up for an annual subscription to  and get a FREE $99 gift… ,0.7,0.55,1067462934027272193
RT @tahjetellis: *WEST VIRGINIA MUSIC ARTIST* #304 #chuckcity #wvu  #youtube ,0.0,0.0,1067462103575994371
Is being on tinder considered setting your standards low? #Wvu,0.0,0.3,1067461451747680256
"RT : On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Cancer…",-0.4,0.7,1067461211011321856
RT @bradhowe07: NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di…,-0.17121212121212123,0.41818181818181815,1067460621602570243
Don't miss this awesome opportunity to be a champion for diversity! #WVU #applytoday  ,1.0,1.0,1067459874865512450
" @espn A nonbiased ranking:
#Alabama
#Clemson
#NotreDame
#UCF
#Georgia
#Oklahoma
#OSU
#Michigan
#Texas… ",0.0,0.0,1067457675905118208
How did #WVU's offense do against opponents in comparison to other teams? A game-by-game breakdown (VIP).... ,-0.125,0.375,1067456600363929604
"My take on Will Grier and #WVU 
1. He should play in the bowl 
2. Dana agrees ( privately) to the following 
- Get… ",0.0,0.2375,1067456436756774912
RT : How did former #WVU stars fare in the NFL this week?  breaks it all down player by player in Mountaineers…,-0.07777777777777779,0.14444444444444446,1067456310332010496
Numbers and Notes: Oklahoma. Looking at the advanced statistics from the match up with the Sooners as well as seaso… ,0.4,0.6,1067454962446344198
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067454291223269376
Some updates of note for #WVU  ($),0.0,0.0,1067453751844319232
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067453294631505921
"RT : On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Cancer…",-0.4,0.7,1067452976690864129
RT @smcave: E.Moore Hall is holiday ready! Stop by  Quiet place to study too! #WVU ,0.125,0.41666666666666663,1067452933573361664
"Some talk out there 
about the Valero Alamo Bowl
@valeroalamobowl
and #WVU v. Washington State . 
They would be a g… ",0.0,0.0,1067452884835594242
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067452829219065861
"What I think the #CFP rankings will be
1 #bama
2 #clemson
3 #nd
4 #uga
5 #ou
6 #ohiost
7 #michigan
8 #ucf
9… ",0.0,0.0,1067452303723106304
"The Annual #WVU SAF Christmas Tree sale is going on this week. Deadline to place your order is Sunday Dec. 2, 2019… ",0.0,0.0,1067452281594015746
"RT : On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Cancer…",-0.4,0.7,1067451879519657986
  During Holg’s time here #WVU has brought in more money than all other coaches COMBINED.… ,0.1875,0.4375,1067451777178632193
RT : Thank you Dr. Todd Hamrick for sharing your expertise and industry experience on #Polymers #Manufacturing w/ our #IENG30…,0.0,0.0,1067451253481984001
Elite Pint (2) &amp; Pitcher Set (1) | #WVU #Mountaineers Pint Glasses and Pitcher Gift Set ,0.0,0.0,1067450542266421250
"RT : On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Cancer…",-0.4,0.7,1067449987712327680
RT : How did former #WVU stars fare in the NFL this week? Here's this week's wrap up---&gt;  ,0.0,0.0,1067449364937879552
"On #GivingTuesday around the globe,  reflects on the passion behind &amp; impact of the Norma Mae Huggins Ca… ",-0.4,0.7,1067448397823655938
How did former #WVU stars fare in the NFL this week? Here's this week's wrap up---&gt;  ,0.0,0.0,1067447963432218624
RT @smcave: Do you think you have what it takes to be the next Mountaineer Mascot? Info session tonight! #WVU #Mountaineer @wvustudents …,0.0,0.0,1067446173093556225
RT : Aerial photos courtesy of  showing the progress to The Aquatic and Track Center at Mylan Park @wvuswimdive @…,-0.1,0.1,1067444489462185984
WVU at #16? List is invalid. #bluelot #ThePitPre1997 #WVU ,0.0,0.0,1067444485255249920
Do you think you have what it takes to be the next Mountaineer Mascot? Info session tonight! #WVU #Mountaineer… ,0.0,0.0,1067443752829095936
 Damn....I can't believe its already been 4 years since I got to see you catch your first TD in the Cactus Bow… ,0.25,0.3333333333333333,1067441129539289089
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067440218037542912
OFFER EXTENDED! Sign up for a new annual subscription to  and get a $99 gift card to the store for y… ,0.13636363636363635,0.45454545454545453,1067438050874191872
#WVU - Spirit Pint Glasses (2) | WVU Mountaineers 16 oz. Beer Pints - Set of 2 ,0.0,0.0,1067435414477139969
The PRT is running on a normal schedule (Tue Nov 27 09:46:45 2018). #wvuprt #wvu #prt,0.15,0.6499999999999999,1067430354527506432
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067428150043467776
The PRT is down between Beechurst station and Engineering station (Tue Nov 27 09:31:17 2018). #wvuprt #wvu #prt,-0.15555555555555559,0.2888888888888889,1067426578035077120
How did former #WVU stars fare in the NFL this week?  breaks it all down player by player in Mountai… ,-0.07777777777777779,0.14444444444444446,1067426318671912960
Numbers and Notes: Oklahoma. Looking at the advanced statistics from the match up with the Sooners as well as seaso… ,0.4,0.6,1067426241416970242
RT : Aerial photos courtesy of  showing the progress to The Aquatic and Track Center at Mylan Park @wvuswimdive @…,-0.1,0.1,1067426040027459584
RT : Sit down with  tonight at 7:30 p.m. in the  Ballrooms as he discusses “Why Does Race Still Matt…,-0.15555555555555559,0.2888888888888889,1067425513529061376
How did former #WVU stars fare in the NFL this week?  breaks it all down player by player in Mountai… ,-0.07777777777777779,0.14444444444444446,1067425342745427968
RT : Thank you Dr. Todd Hamrick for sharing your expertise and industry experience on #Polymers #Manufacturing w/ our #IENG30…,0.0,0.0,1067424233033207808
The regular season finale was entertaining to say the least #WVU ,0.06666666666666667,0.39230769230769225,1067421430898397184
How did former #WVU stars fare in the NFL this week?  breaks it all down player by player in Mountai… ,-0.07777777777777779,0.14444444444444446,1067421115411243009
Please consider making a donation to our chapters scholarship fund for #GivingTuresday - Our scholarship helps to s… ,0.0,0.0,1067419632208879616
"Would you rather be #TCU or #WVU at this point in their #Big12 lives? TCU has won at least 11 games 3 times, has no… ",-0.3,0.4,1067419479783735296
"HUGE Congrats to #WVU's , Dr. Morrow &amp; Mandy Weirich for their chapter in Kaye &amp; Singer's new book, So… ",0.2681818181818182,0.6772727272727272,1067419338767040513
Former high school commit discussing options with #WVU after impressive JUCO campaign (VIP).... ,0.38666666666666666,0.5133333333333333,1067417761003954178
Start your day off right ! Classic Cutz Barbershop ✌ 2001 University Ave Morgantown Wv (304) 381-2483… ,0.26190476190476186,0.35119047619047616,1067417433806266368
Thank you Dr. Todd Hamrick for sharing your expertise and industry experience on #Polymers #Manufacturing w/ our… ,0.0,0.0,1067417330173558784
Sit down with  tonight at 7:30 p.m. in the  Ballrooms as he discusses “Why Does Race S… ,-0.15555555555555559,0.2888888888888889,1067417257251356672
